,comuna1,comuna,delta1,L,w,PI,PI_Wr,f,ip,welfare
379,5802,LIMACHE,0.05263157894736842,30300.1678271601,4304959.725712869,1.1113741261079855,0.000354447105457331,3.138352173398167e-08,5.1730180496287726e-08,0.0006231360768604384
380,5803,OLMUE,0.05263157894736842,14485.04824979805,4669816.847311906,1.0468425893451265,0.0003545813424223393,1.3105760360089033e-08,4.1379310070130095e-08,0.0006231360768604333
381,5804,VILLA ALEMANA,0.05263157894736842,76887.51272518389,5786260.10961794,1.2843772428168572,0.0003542964526091252,8.47361032453807e-08,9.276323074388881e-08,0.0006231360768604386
382,6101,RANCAGUA,0.05263157894736842,245268.21384221822,5507390.403705637,1.5537268957251444,0.0003585945630550465,1.4740784704946404e-07,5.623364435808312e-07,0.0006231360768604293
383,6102,CODEGUA,0.05263157894736842,8460.753558445218,4574817.679022224,0.8584352361313851,0.0003577534551049218,1.4602616182769959e-08,1.6510709417630555e-08,0.0006231360768604342
384,6103,COINCO,0.05263157894736842,3441.712647952737,3417347.3057724717,0.7149158011560535,0.00035769167331394143,1.1694167165803999e-08,5.8574539048662935e-09,0.0006231360768604316
385,6104,COLTAUCO,0.05263157894736842,8105.441398356463,4385698.581752926,0.8550276571656202,0.00035771083790147045,2.056302301066132e-08,5.980800859375299e-09,0.0006231360768604362
386,6105,DONIHUE,0.05263157894736842,14217.82024472888,5224204.436589041,0.9283071189768466,0.00035765681930576676,1.784917183809386e-08,3.155257147130082e-08,0.0006231360768604344
387,6106,GRANEROS,0.05263157894736842,22136.809838131994,4549511.713519903,1.0375012166405781,0.0003579795224457519,2.724163448072355e-08,4.094106269687494e-08,0.0006231360768604355
388,6107,LAS CABRAS,0.05263157894736842,37301.631896027524,4147815.182351943,1.314746614623121,0.0003576866869414693,1.4091756962453645e-08,2.9792296019641487e-07,0.0006231360768604307
389,6108,MACHALI,0.05263157894736842,82355.38124039453,8339625.391442501,1.3278727070843566,0.0003577095446482387,3.13918842917085e-08,2.0288024891817824e-07,0.0006231360768604339
390,6109,MALLOA,0.05263157894736842,7349.182148723563,4115082.984568334,0.8447785076304289,0.0003582022474633874,1.5174975734715456e-08,1.2726634260370946e-08,0.0006231360768604339
391,6110,SAN FRANCISCO DE MOSTAZAL,0.05263157894736842,26715.848845912224,4680183.780289473,1.0429252928257302,0.00035786181545660085,1.8761162465224413e-08,7.202026520825965e-08,0.0006231360768604336
392,6111,OLIVAR,0.05263157894736842,9982.942272983673,4580305.001801032,0.8719511936681382,0.0003580500062409406,1.4137741648103268e-08,2.1395853400939692e-08,0.0006231360768604348
393,6112,PEUMO,0.05263157894736842,8876.040476610959,3905479.671894181,0.8389349583716814,0.00035776691961995064,1.634257074298291e-08,1.5714860112249104e-08,0.0006231360768604341
394,6113,PICHIDEGUA,0.05263157894736842,10323.601509759295,3587977.3644944853,0.8427912159288039,0.00035754751813414756,1.872874133803557e-08,1.4983806863782092e-08,0.000623136076860436
395,6114,QUINTA DE TILCOCO,0.05263157894736842,6867.738594975344,4943848.50579687,0.7987104159991925,0.00035312897392143425,1.5319564754014536e-08,1.1438753789785525e-08,0.0006231360768604332
396,6115,RENGO,0.05263157894736842,40899.84240663776,4231793.507975944,1.1205027506877536,0.00035813018819222,4.3950180259286676e-08,7.19925061310403e-08,0.0006231360768604355
397,6116,REQUINOA,0.05263157894736842,31137.593963738596,4789563.418324343,1.0755952173123926,0.000358832856317081,2.2921222387320888e-08,6.924494885391915e-08,0.0006231360768604357
398,6117,SAN VICENTE,0.05263157894736842,35325.63365839616,5086176.110928001,1.115713351627916,0.0003580466980509571,3.2922237703040895e-08,6.88981142698518e-08,0.0006231360768604359
399,6201,PICHILEMU,0.05263157894736842,11470.655906951579,5375779.194403611,1.0350095255775238,0.0003558349221074847,1.4079578570416955e-08,3.3605368851944786e-08,0.0006231360768604327
400,6202,LA ESTRELLA,0.05263157894736842,2445.339847483139,3751713.646558764,0.7746977049460677,0.00035716174686419933,9.17047747598556e-09,2.346221051168323e-08,0.0006231360768604306
401,6203,LITUECHE,0.05263157894736842,4036.8629258641163,3941595.9139352352,0.8225921960030192,0.00035694259356419894,9.635508900302576e-09,1.3280070632897216e-08,0.0006231360768604315
402,6204,MARCHIGUE,0.05263157894736842,4817.998540863724,3892324.1644983836,0.7691409507412292,0.00035739364285050347,1.0278940393798319e-08,1.4587809629738271e-08,0.0006231360768604313
403,6205,NAVIDAD,0.05263157894736842,2769.031656890288,3546638.327064508,0.7393570917511388,0.0003561031846108886,1.09389125354215e-08,4.503562041940416e-09,0.000623136076860431
404,6206,PAREDONES,0.05263157894736842,2756.3357441389567,3550487.8901952677,0.7214499725310919,0.0003557149154605605,1.1446804541766105e-08,3.373721589138484e-09,0.0006231360768604313
405,6301,SAN FERNANDO,0.05263157894736842,75092.50387076271,4500878.387477606,1.2883335828493225,0.0003584487265720813,4.882181592049626e-08,1.8261052978877403e-07,0.0006231360768604318
406,6302,CHEPICA,0.05263157894736842,6589.069976208993,3609066.6595842172,0.8304499712697239,0.00035821327208700133,1.7955821707883504e-08,4.99682511569091e-09,0.0006231360768604346
407,6303,CHIMBARONGO,0.05263157894736842,20557.45334886891,3552910.85976201,0.9696898230821209,0.00035850976145421106,2.8657359813866937e-08,3.0126216595484217e-08,0.0006231360768604379
408,6304,LOLOL,0.05263157894736842,4108.342508770653,3544262.517701635,0.748859091278602,0.0003567598298901619,1.0746144326789049e-08,1.1537340359329733e-08,0.0006231360768604316
409,6305,NANCAGUA,0.05263157894736842,14107.593309156144,4210305.70322041,0.8620366014692402,0.0003581630041009569,1.4447705830071634e-08,6.277593290242649e-08,0.0006231360768604302
410,6306,PALMILLA,0.05263157894736842,9520.039940378612,3425603.0843600533,0.8271040981791794,0.0003579799058699669,1.3201775649447503e-08,2.5539105298875726e-08,0.0006231360768604329
411,6307,PERALILLO,0.05263157894736842,6869.779126457756,4240693.2547354335,0.8183175470464648,0.0003575886921586632,1.3320326521757864e-08,1.5131125701414314e-08,0.0006231360768604332
412,6308,PLACILLA,0.05263157894736842,4772.124643571269,3922075.033002317,0.7956839206883886,0.0003579468249206463,1.2674095251258437e-08,9.007465338204303e-09,0.0006231360768604322
413,6309,PUMANQUE,0.05263157894736842,1775.988427111075,5279871.170725717,0.6362079184982519,0.00035664181491218595,9.336096712194283e-09,5.899010663138235e-09,0.0006231360768604301
414,6310,SANTA CRUZ,0.05263157894736842,31193.94354756227,5237280.496799781,1.1368168967968,0.000358034006448502,2.641066275426315e-08,6.698631376447591e-08,0.0006231360768604357
415,7101,TALCA,0.05263157894736842,234749.9191231775,6058646.732870893,1.5365051071034745,0.00035840854611423137,1.4419737479755093e-07,4.845055407463322e-07,0.0006231360768604291
416,7102,CONSTITUCION,0.05263157894736842,40162.25710027186,5376183.585972233,1.124518930844668,0.00035559900161314355,3.4914628265040605e-08,8.203438251943364e-08,0.0006231360768604354
417,7103,CUREPTO,0.05263157894736842,5046.138478499049,3403197.2421707567,0.7489132711814235,0.00035647073727869893,1.4063225222825322e-08,7.361957256543178e-09,0.0006231360768604319
418,7104,EMPEDRADO,0.05263157894736842,1889.183654726368,3528369.657249669,0.6814426255143332,0.00035563036018445703,1.0960517357241742e-08,2.1380897756307165e-09,0.0006231360768604312
419,7105,MAULE,0.05263157894736842,25186.8482314384,3213403.8917599204,0.9826812044253075,0.00035833183065514366,4.1915629216545244e-08,2.4706515768960536e-08,0.0006231360768604395
420,7107,PENCAHUE,0.05263157894736842,4745.714248273201,3785224.946065191,0.7521632372897514,0.00035782705500623347,1.1558805548713262e-08,1.0025590027962806e-08,0.0006231360768604326
421,7108,RIO CLARO,0.05263157894736842,7111.54404042755,3414924.6661632024,0.7435943693197793,0.0003579342208772708,1.4606894449995934e-08,1.2683534413181583e-08,0.0006231360768604335
422,7109,SAN CLEMENTE,0.05263157894736842,22751.183906655388,2961975.22700065,0.9650144622602455,0.00035766702822722637,3.2372624694710914e-08,3.417392102510026e-08,0.0006231360768604356
423,7110,SAN RAFAEL,0.05263157894736842,5077.2597088134835,4212783.078480954,0.7445982682458466,0.0003585504227839937,1.302186523644957e-08,8.977587828586304e-09,0.0006231360768604326
424,7201,CAUQUENES,0.05263157894736842,19940.09834345445,4309862.683749891,1.0687109299552526,0.00035696292045504075,3.721366133799031e-08,2.750142956297585e-08,0.0006231360768604345
425,7202,CHANCO,0.05263157894736842,3810.4167030799395,3507610.0257232077,0.7593341202006083,0.00035539499024579674,1.329667896935835e-08,3.873262934223756e-09,0.000623136076860432
426,7203,PELLUHUE,0.05263157894736842,4510.154658570518,3402869.0804264857,0.9048188992719918,0.0003551967146464038,1.1898072091012102e-08,1.2694303353076574e-08,0.0006231360768604317
427,7301,CURICO,0.05263157894736842,133498.9596625526,5259123.493605428,1.3725119909567498,0.0003584035202724926,9.572966048632517e-08,2.9160262380291045e-07,0.000623136076860431
428,7302,HUALANE,0.05263157894736842,4826.010420247229,4827370.500243151,0.8057478395313459,0.0003572336935797465,1.4717214319807554e-08,7.408781822920817e-09,0.0006231360768604322
429,7303,LICANTEN,0.05263157894736842,4607.011914015566,4543658.854181464,0.8764807584495257,0.00035648180860552284,1.1115928661955226e-08,1.5272191149763486e-08,0.0006231360768604304
430,7304,MOLINA,0.05263157894736842,28621.373188474332,4355937.70757515,1.0679813078595057,0.0003583484829637385,3.476740644867268e-08,5.888712525842418e-08,0.0006231360768604341
431,7305,RAUCO,0.05263157894736842,5506.744055475586,3384681.384726996,0.7824883145096907,0.000356022287807902,1.3816375565731406e-08,1.2387587046740657e-08,0.0006231360768604323
432,7306,ROMERAL,0.05263157894736842,13185.508580897858,4068094.8470944543,0.9426523170645652,0.0003583195172100777,1.2875788545336798e-08,4.2044395581472626e-08,0.0006231360768604325
433,7307,SAGRADA FAMILIA,0.05263157894736842,14867.130021055218,4091761.7981805936,0.8825823848278223,0.0003580462386722657,1.6938700862342125e-08,3.7894023265240326e-08,0.0006231360768604335
434,7308,TENO,0.05263157894736842,19631.65778020202,4267016.20539205,0.9770306151732167,0.0003585226467930761,2.1969274454413557e-08,3.883591857117074e-08,0.0006231360768604359
435,7309,VICHUQUEN,0.05263157894736842,4819.493496206611,5180948.7160344925,0.9607409050603464,0.00035654239476597366,9.790081083021558e-09,4.521057394073812e-08,0.0006231360768604301
436,7401,LINARES,0.05263157894736842,67300.77205728015,4275109.808802997,1.2671607048270714,0.00035804213564314476,6.268717633480142e-08,1.2927868466999562e-07,0.0006231360768604331
437,7402,COLBUN,0.05263157894736842,12437.655857045878,3816090.2511327425,0.9054885425781238,0.00035745654314282957,1.8981387484871547e-08,2.775749520249329e-08,0.0006231360768604326
438,7403,LONGAVI,0.05263157894736842,11933.209036020327,2832353.0576018374,0.8462109334646197,0.00035809614149941523,2.3652122042972875e-08,9.505169696643676e-09,0.0006231360768604405
439,7404,PARRAL,0.05263157894736842,23720.442526201572,3965755.4018606613,1.0735974339579368,0.0003578742718101866,3.207995300648726e-08,4.446226578219022e-08,0.0006231360768604341
440,7405,RETIRO,0.05263157894736842,9386.501774514261,3368104.0541599626,0.79197998674699,0.00035413684744331036,1.8883364807415775e-08,1.2191235039763987e-08,0.0006231360768604356
441,7406,SAN JAVIER,0.05263157894736842,22455.970086874753,4491639.382470261,1.0439719648031256,0.0003582832944994325,3.611731858129497e-08,3.5936948226805356e-08,0.000623136076860435
442,7407,VILLA ALEGRE,0.05263157894736842,6719.259009248839,3674592.0626890594,0.8599816391493457,0.00035824611206017895,1.8764927538069977e-08,7.445673654937333e-09,0.0006231360768604332
443,7408,YERBAS BUENAS,0.05263157894736842,11168.758702080087,3737603.7191951466,0.8285599904107696,0.0003580338444381402,1.7145830242741983e-08,2.254047018563289e-08,0.0006231360768604336
444,8101,CONCEPCION,0.05263157894736842,364675.9905925382,6308559.464163177,1.6978893012080374,0.00035512621044911716,3.457634928642559e-08,1.2857240852560808e-06,0.0006231360768604307
445,8102,CORONEL,0.05263157894736842,94433.035414107,4707001.832713429,1.2219291705042208,0.0003544107144061156,8.168862334904751e-08,2.0161515393127442e-07,0.0006231360768604317
446,8103,CHIGUAYANTE,0.05263157894736842,79936.42923804434,5834773.188690449,1.2928129331306144,0.0003546986357367129,6.034104579031295e-08,1.3742161092369407e-07,0.0006231360768604366
447,8104,FLORIDA,0.05263157894736842,3801.878088088567,3335977.018430555,0.7212360157032397,0.00035552166911080065,1.2926802714999692e-08,4.3414772444130895e-09,0.0006231360768604315
448,8105,HUALQUI,0.05263157894736842,12511.999405632574,3347208.175565916,0.8520764569227828,0.00035413386409306627,2.307910633885645e-08,1.5665570290265388e-08,0.0006231360768604359
449,8106,LOTA,0.05263157894736842,22432.905622214523,4047517.2499209954,0.9226304615964303,0.00035408295081005604,3.908991168662633e-08,2.6846656440165953e-08,0.000623136076860436
450,8107,PENCO,0.05263157894736842,39122.633540196395,3935611.512562783,1.0894733890304509,0.0003551725714715931,3.560001786933183e-08,7.657476888278559e-08,0.0006231360768604352
451,8108,SAN PEDRO DE LA PAZ,0.05263157894736842,161542.6941898279,8331865.077882569,1.449730427568859,0.0003549022526824958,8.460921889197306e-08,3.5635782290723707e-07,0.0006231360768604312
452,8109,SANTA JUANA,0.05263157894736842,5892.010736618414,4257855.495718561,0.8293009577008696,0.00035415915857966285,1.6726318741023812e-08,5.792017868507023e-09,0.0006231360768604329
453,8110,TALCAHUANO,0.05263157894736842,252055.91638505374,6166734.081910079,1.6168096016803577,0.00035476942540714165,5.678734740044182e-08,8.287061702128194e-07,0.0006231360768604304
454,8111,TOME,0.05263157894736842,33649.01451313805,4244364.1242142515,1.100555093240843,0.0003554317029583152,3.878587110173013e-08,5.283122656912411e-08,0.0006231360768604378
455,8201,LEBU,0.05263157894736842,11364.523614352303,4707546.375875282,0.9422509483033448,0.00035092417397121543,2.4970723035579586e-08,1.0394756368027348e-08,0.000623136076860436
456,8202,ARAUCO,0.05263157894736842,22532.133869183683,6041297.297877117,0.9541868139391683,0.0003527259661713926,3.068352856448574e-08,3.751047632499254e-08,0.0006231360768604361
457,8203,CANETE,0.05263157894736842,16330.978190189779,3972253.2169187753,0.9241952650687101,0.0003517718626950498,2.6807257091834014e-08,1.9302225041835148e-08,0.0006231360768604396
458,8204,CONTULMO,0.05263157894736842,2304.2058415950887,3478656.774717561,0.6877038225566833,0.0003519537547759303,1.1631811188718183e-08,2.265669142543119e-09,0.0006231360768604315
459,8205,CURANILAHUE,0.05263157894736842,14610.755481793438,4502465.965196777,0.8182289755625918,0.0003524871762228837,2.8834378153923595e-08,1.2372093115646186e-08,0.0006231360768604402
460,8206,LOS ALAMOS,0.05263157894736842,9486.74892485387,3996773.81267629,0.7504304928399341,0.0003520143035793824,2.1329318088319858e-08,6.26319396378243e-09,0.0006231360768604396
461,8207,TIRUA,0.05263157894736842,4035.2635177932893,3480316.3316779635,0.6531130293530775,0.0003502951656759035,1.4544565186176112e-08,1.895802806551862e-09,0.0006231360768604328
462,8301,LOS ANGELES,0.05263157894736842,168431.2391384902,5452289.417854036,1.394157361633174,0.00035563427519729477,1.2385857939431115e-07,3.269945649036189e-07,0.0006231360768604302
463,8302,ANTUCO,0.05263157894736842,2044.6088723157284,4275286.268624817,0.7135276448213488,0.00035418073670672275,1.0293591988609187e-08,6.964077324120149e-09,0.0006231360768604305
464,8303,CABRERO,0.05263157894736842,20555.870038426106,4352838.079259213,0.9598136358853656,0.0003564247282788908,2.3396623046322756e-08,4.289062403606795e-08,0.0006231360768604348
465,8304,LAJA,0.05263157894736842,14226.224913052845,3949564.065099371,0.9532891905302664,0.00035515822925910254,2.2452391648209556e-08,2.712170229652433e-08,0.0006231360768604336
466,8305,MULCHEN,0.05263157894736842,14774.99134684787,3668305.2819905914,0.932490695190295,0.0003547980494363077,2.6109453629538264e-08,1.8839484693319042e-08,0.0006231360768604361
467,8306,NACIMIENTO,0.05263157894736842,21527.238724146097,5137998.630975111,0.981846043091905,0.00035478052076193,2.335577573340754e-08,5.102079634333236e-08,0.0006231360768604334
468,8307,NEGRETE,0.05263157894736842,6069.892430870686,3585958.124568935,0.7400908935885944,0.00035481022108814324,1.3022923741851775e-08,1.4466121001488314e-08,0.0006231360768604318
469,8308,QUILACO,0.05263157894736842,1855.8314207950862,3984155.433182413,0.660141795314449,0.00035433125698978204,1.0436203473800682e-08,3.376344354989376e-09,0.000623136076860431
470,8309,QUILLECO,0.05263157894736842,4394.0107897630805,3986117.816821521,0.726605199384777,0.0003550385389875715,1.3832760180082772e-08,5.277833405833119e-09,0.0006231360768604321
471,8310,SAN ROSENDO,0.05263157894736842,1565.858063264383,4316149.292773544,0.6416714087695667,0.00035509328551211315,1.1093668847638056e-08,8.627510544755121e-10,0.0006231360768604305
472,8311,SANTA BARBARA,0.05263157894736842,7968.088166987645,3826215.9969592527,0.7960973813259805,0.00035452298412684243,1.4353822996792184e-08,1.940053454123499e-08,0.000623136076860432
473,8312,TUCAPEL,0.05263157894736842,7037.069646130955,3234447.763294229,0.8177194792823914,0.00035581119936512,1.779058946488924e-08,1.0851958955908345e-08,0.0006231360768604322
474,8313,YUMBEL,0.05263157894736842,11087.221821612198,3752736.040147389,0.8550112548682955,0.00035586591088591213,2.086226817350041e-08,1.7023419774586088e-08,0.0006231360768604341
475,8401,CHILLAN,0.05263157894736842,166446.78318677653,5102254.177440971,1.4526341760740167,0.0003573872462203993,1.1457874500203534e-07,3.4613362819526674e-07,0.0006231360768604297
476,8402,BULNES,0.05263157894736842,10616.098969459625,3216714.994076473,0.8839101073055018,0.0003570199360984353,2.07435915394995e-08,1.402977185479518e-08,0.0006231360768604353
477,8403,COBQUECURA,0.05263157894736842,2455.8002118942345,3304706.716403665,0.6891886552613299,0.000355403832497069,1.1927981348571726e-08,3.1437672429887734e-09,0.0006231360768604305
478,8404,COELEMU,0.05263157894736842,8010.642066956833,4171792.9535986423,0.8064306543622668,0.00035594931867367896,1.7518917590397985e-08,1.0234609945615734e-08,0.0006231360768604351
479,8405,COIHUECO,0.05263157894736842,10429.13917407539,3061297.527896031,0.8389222729795748,0.00035625861517107237,2.232217956451981e-08,7.879312850198486e-09,0.0006231360768604386
480,8406,CHILLAN VIEJO,0.05263157894736842,19026.420727437202,4057950.411440043,1.0034805529476298,0.0003572980253604227,2.9021767537200622e-08,3.1366666336526076e-08,0.0006231360768604347
481,8407,EL CARMEN,0.05263157894736842,5263.737255041902,2834380.89612144,0.7382767777985024,0.00035631826541733665,1.543124209956657e-08,4.415946578195748e-09,0.0006231360768604331
482,8408,NINHUE,0.05263157894736842,2345.914790796614,2682256.3788241176,0.6087946459476054,0.0003563533589221041,1.1632870425026881e-08,1.7574597972749908e-09,0.000623136076860431
483,8409,NIQUEN,0.05263157894736842,4475.014914949928,3150545.282602416,0.6360069866238218,0.0003578235609126518,1.385833047514004e-08,2.460982524758634e-09,0.0006231360768604336
484,8410,PEMUCO,0.05263157894736842,6059.944074464485,3217326.0938531016,0.7643428648956058,0.00035639780168558933,1.1959103159564864e-08,1.830058397971448e-08,0.0006231360768604314
485,8411,PINTO,0.05263157894736842,8548.653776802255,3551936.945687972,0.9703901179180482,0.0003563370652213162,1.217861927792029e-08,2.60832085426846e-08,0.0006231360768604314
486,8412,PORTEZUELO,0.05263157894736842,2285.3220052684233,2878640.2916830652,0.661850486590129,0.0003563206515971977,1.1358607805433956e-08,1.7679469750738376e-09,0.0006231360768604304
487,8413,QUILLON,0.05263157894736842,8603.17214367455,3161198.5519915605,0.8867289919923994,0.0003563987452162158,1.7607793158606547e-08,1.3474078106639457e-08,0.0006231360768604339
488,8414,QUIRIHUE,0.05263157894736842,5639.003993297566,3522109.726295561,0.762132468590792,0.0003530364521188515,1.6755714110024282e-08,4.730600554444061e-09,0.0006231360768604326
489,8415,RANQUIL,0.05263157894736842,5438.423271682942,4281738.971377144,0.9312486493883168,0.0003560527474294562,9.889633527120203e-09,2.5447763625321763e-08,0.0006231360768604305
490,8416,SAN CARLOS,0.05263157894736842,29130.560025357237,3769356.216265493,1.0531702143210182,0.00035763586357713247,3.903537093698885e-08,4.191731697723826e-08,0.0006231360768604371
491,8417,SAN FABIAN,0.05263157894736842,2258.7369748015317,3232389.243311991,0.6918866203858666,0.0003559545193376606,9.451313226874658e-09,7.846462052176864e-09,0.0006231360768604304
492,8419,SAN NICOLAS,0.05263157894736842,5604.9909337679555,2996383.575966242,0.700917168145562,0.00035710686990393143,1.3508413741894951e-08,8.57174773013029e-09,0.0006231360768604333
493,8420,TREHUACO,0.05263157894736842,2166.956236582436,2572695.321441112,0.6505685907677657,0.0003560891582598616,1.1248060157915923e-08,1.927278076394921e-09,0.000623136076860431
494,8421,YUNGAY,0.05263157894736842,9843.155390202433,4378778.261765389,0.8774384305347057,0.0003560858114096769,1.819052762166752e-08,1.6558636468569358e-08,0.0006231360768604342
495,9101,TEMUCO,0.05263157894736842,373823.5931173142,6797473.989665733,1.6030050147918358,0.0003513432325418634,1.742798505814727e-07,7.987014280645339e-07,0.0006231360768604264
496,9102,CARAHUE,0.05263157894736842,10297.272404047144,3593464.864537444,0.7975604790317213,0.00034967830946996096,2.4238637146864448e-08,6.603092109593841e-09,0.0006231360768604373
497,9103,CUNCO,0.05263157894736842,9717.28598638024,3922917.1924904883,0.8358350540133483,0.0003495053166388131,1.82752437671792e-08,1.4793066277140012e-08,0.0006231360768604343
498,9104,CURARREHUE,0.05263157894736842,3052.3651583132,3442512.4174147253,0.6326275109441752,0.0003465900132697967,1.2064834620808388e-08,2.311254062423631e-09,0.0006231360768604314
499,9105,FREIRE,0.05263157894736842,12027.248971068986,4587221.636268064,0.8556223947318199,0.0003508866499669146,2.1111650817298152e-08,1.575000907750772e-08,0.0006231360768604371
500,9106,GALVARINO,0.05263157894736842,4793.2005632575065,2744716.25630648,0.7062606736385536,0.00035184835071485504,1.6351574922864597e-08,2.447442119334727e-09,0.000623136076860432
501,9107,GORBEA,0.05263157894736842,7541.625572569565,3601102.141038467,0.8216618107796072,0.0003502913976092345,1.6979379548474613e-08,1.0778877791341984e-08,0.0006231360768604336
502,9108,LAUTARO,0.05263157894736842,24780.916269064244,5302039.553630487,0.9633663792010746,0.00035234965355501486,2.9515343355209808e-08,4.8640993003641904e-08,0.0006231360768604348
503,9109,LONCOCHE,0.05263157894736842,10175.595145191446,3740254.6356762904,0.8568144696789975,0.00034924225382649144,2.5425389695164154e-08,1.0624650746975797e-08,0.0006231360768604334
504,9110,MELIPEUCO,0.05263157894736842,2382.8811619916237,3896583.2790700383,0.6230836520629971,0.0003483058363830757,1.198558510341136e-08,1.8465263425434516e-09,0.0006231360768604302
505,9111,NUEVA IMPERIAL,0.05263157894736842,13753.35852455329,3080130.3742997246,0.8447717434408714,0.0003505067188711445,2.776731675022558e-08,1.1164632281285583e-08,0.0006231360768604378
506,9112,PADRE LAS CASAS,0.05263157894736842,44295.95590108329,4317692.7737378,1.047934895894936,0.0003514994082589229,6.000051945077125e-08,5.044151165352308e-08,0.0006231360768604393
507,9113,PERQUENCO,0.05263157894736842,3060.2482523618614,4315124.753054446,0.6680579105132292,0.00035273279069379394,1.2598149339673714e-08,2.739131206972954e-09,0.0006231360768604312
508,9114,PITRUFQUEN,0.05263157894736842,11103.074533297488,4127847.591293324,0.8748669560798071,0.0003507230591831571,2.211174353074736e-08,1.1652979707003552e-08,0.0006231360768604369
509,9115,PUCON,0.05263157894736842,43894.692750774244,4826122.643498087,1.2430800882642923,0.00034803411946089056,1.1835002840819291e-08,1.595826341018506e-07,0.0006231360768604302
510,9116,SAAVEDRA,0.05263157894736842,4874.931451655421,2641883.4927792703,0.6952316312070178,0.0003488901788848747,1.604080419330739e-08,2.495381544322887e-09,0.0006231360768604325
511,9117,TEODORO SCHMIDT,0.05263157894736842,6023.084145956998,3403306.6500917496,0.7018751645983555,0.00034937791092756135,1.8222586774891595e-08,2.5267380457077396e-09,0.0006231360768604338
512,9118,TOLTEN,0.05263157894736842,4608.771865976662,3428889.743692619,0.6612818047033826,0.00034858416321170585,1.5934991195945416e-08,3.485833342768205e-09,0.0006231360768604321
513,9119,VILCUN,0.05263157894736842,13296.344281444553,2825018.113664853,0.8717308554258374,0.00035094491157380825,2.7034929480776828e-08,1.673530086307091e-08,0.000623136076860434
514,9120,VILLARRICA,0.05263157894736842,61590.982397718246,5409586.219560163,1.2430210154258887,0.00034903469246587665,3.518891362276701e-08,1.4162417113558365e-07,0.0006231360768604341
515,9121,CHOLCHOL,0.05263157894736842,4962.560216230579,2517221.055348367,0.6751681866818328,0.00035118810712617566,1.6052537766282047e-08,4.446303405087642e-09,0.0006231360768604323
516,9201,ANGOL,0.05263157894736842,29809.572631543124,4734753.765043345,1.0913752474170997,0.0003542878493782435,4.3459374874020376e-08,4.2698095465526333e-08,0.0006231360768604361
517,9202,COLLIPULLI,0.05263157894736842,14221.855380837105,3984199.896955866,0.9188105634621911,0.00035420144399222537,2.4021104960552757e-08,2.6852033237192434e-08,0.0006231360768604329
518,9203,CURACAUTIN,0.05263157894736842,8553.081783751059,4417715.949444441,0.8765157696648603,0.000351303204993041,1.9100233884609774e-08,1.3257042185354371e-08,0.0006231360768604329
519,9204,ERCILLA,0.05263157894736842,3553.401273355714,3419081.8082013116,0.6763845626005753,0.00035387734475242523,1.40715115663827e-08,1.740934934107192e-09,0.0006231360768604318
520,9205,LONQUIMAY,0.05263157894736842,4341.714458064088,2775825.06740957,0.6636883544869513,0.00034869707923435283,1.5160249821148872e-08,2.7524507956243694e-09,0.000623136076860432
521,9206,LOS SAUCES,0.05263157894736842,3252.478341385815,4128666.6836027643,0.6697603599578021,0.0003535411187908279,1.345703384879381e-08,2.882790351508445e-09,0.0006231360768604312
522,9207,LUMACO,0.05263157894736842,4472.935392688434,3469977.9915180984,0.6895894734160173,0.00035277115746626685,1.5491847420503503e-08,2.9817502905434926e-09,0.0006231360768604329
523,9208,PUREN,0.05263157894736842,5285.694198808514,3007309.9903368927,0.7646328564595489,0.00035252770488151974,1.637575440265347e-08,4.325147828219338e-09,0.0006231360768604322
524,9209,RENAICO,0.05263157894736842,4283.721922773607,4247355.7749435445,0.7353225446059485,0.0003567589766571966,1.6002942818165303e-08,2.698052298543304e-09,0.000623136076860432
525,9210,TRAIGUEN,0.05263157894736842,8975.805951584207,4375982.794981072,0.8493002935895607,0.00035271270982963304,2.1315790352211953e-08,1.0621341374398612e-08,0.0006231360768604338
526,9211,VICTORIA,0.05263157894736842,17728.404572157462,3594604.003339126,0.9653440618503757,0.0003533417465196955,3.090837442421421e-08,2.5383108406796782e-08,0.0006231360768604347
527,10101,PUERTO MONTT,0.05263157894736842,310106.8691240663,5744789.745707074,1.4956860187685366,0.00033973560994127145,1.5020625447447939e-07,6.95956144289376e-07,0.0006231360768604277
528,10102,CALBUCO,0.05263157894736842,26132.665121824626,5015810.088126602,0.8934297596797216,0.0003377992222975923,2.3535082933923885e-08,4.9501087091018414e-08,0.0006231360768604385
529,10104,FRESIA,0.05263157894736842,5586.047782815337,4061711.8410142376,0.7393812448184862,0.0003401088957011659,1.5810472596861878e-08,6.255393150920895e-09,0.0006231360768604322
530,10105,FRUTILLAR,0.05263157894736842,12691.191303638456,4186125.002815686,0.9609593356515188,0.000341341068272421,1.5461020821321125e-08,3.128061238134218e-08,0.000623136076860433
531,10106,LOS MUERMOS,0.05263157894736842,7178.927207316486,4427975.918284453,0.7744462644485528,0.00033848126617128663,1.594347482014106e-08,7.414207451116733e-09,0.0006231360768604361
532,10107,LLANQUIHUE,0.05263157894736842,12812.226543306528,4519693.140722207,0.921510895050879,0.00034069682333754824,1.6684335697951545e-08,3.1204808416667774e-08,0.0006231360768604328
533,10108,MAULLIN,0.05263157894736842,6525.477302639645,3523877.611396627,0.7346796268169125,0.00033714233368802775,1.660139715950304e-08,5.776867715514017e-09,0.0006231360768604342
