,comuna1,comuna,Ubar,Abar,L,w_mean,Welfare,h_all,REG,MR,Wel33_delta10,Pob33_delta10,Sal33_delta10,PI33_delta10,fondo33_delta10,IP33_delta10,Wel33_delta20,Pob33_delta20,Sal33_delta20,PI33_delta20,fondo33_delta20,IP33_delta20,Wel33_delta30,Pob33_delta30,Sal33_delta30,PI33_delta30,fondo33_delta30,IP33_delta30,Wel33_delta40,Pob33_delta40,Sal33_delta40,PI33_delta40,fondo33_delta40,IP33_delta40,Wel33_delta50,Pob33_delta50,Sal33_delta50,PI33_delta50,fondo33_delta50,IP33_delta50,Wel33_delta60,Pob33_delta60,Sal33_delta60,PI33_delta60,fondo33_delta60,IP33_delta60,Wel33_delta70,Pob33_delta70,Sal33_delta70,PI33_delta70,fondo33_delta70,IP33_delta70,Wel33_delta80,Pob33_delta80,Sal33_delta80,PI33_delta80,fondo33_delta80,IP33_delta80,Wel33_delta90,Pob33_delta90,Sal33_delta90,PI33_delta90,fondo33_delta90,IP33_delta90,Wel33_delta100,Pob33_delta100,Sal33_delta100,PI33_delta100,fondo33_delta100,IP33_delta100,Wel33_delta3_10,Pob33_delta3_10,Sal33_delta3_10,PI33_delta3_10,fondo33_delta3_10,IP33_delta3_10,Wel33_delta3_20,Pob33_delta3_20,Sal33_delta3_20,PI33_delta3_20,fondo33_delta3_20,IP33_delta3_20,Wel33_delta3_30,Pob33_delta3_30,Sal33_delta3_30,PI33_delta3_30,fondo33_delta3_30,IP33_delta3_30,Wel33_delta3_40,Pob33_delta3_40,Sal33_delta3_40,PI33_delta3_40,fondo33_delta3_40,IP33_delta3_40,Wel33_delta3_50,Pob33_delta3_50,Sal33_delta3_50,PI33_delta3_50,fondo33_delta3_50,IP33_delta3_50,Wel33_delta3_60,Pob33_delta3_60,Sal33_delta3_60,PI33_delta3_60,fondo33_delta3_60,IP33_delta3_60,Wel33_delta3_70,Pob33_delta3_70,Sal33_delta3_70,PI33_delta3_70,fondo33_delta3_70,IP33_delta3_70,Wel33_delta3_80,Pob33_delta3_80,Sal33_delta3_80,PI33_delta3_80,fondo33_delta3_80,IP33_delta3_80,Wel33_delta3_90,Pob33_delta3_90,Sal33_delta3_90,PI33_delta3_90,fondo33_delta3_90,IP33_delta3_90,Wel33_delta3_100,Pob33_delta3_100,Sal33_delta3_100,PI33_delta3_100,fondo33_delta3_100,IP33_delta3_100,Wel33_delta2_10,Pob33_delta2_10,Sal33_delta2_10,PI33_delta2_10,fondo33_delta2_10,IP33_delta2_10,Wel33_delta2_20,Pob33_delta2_20,Sal33_delta2_20,PI33_delta2_20,fondo33_delta2_20,IP33_delta2_20,Wel33_delta2_30,Pob33_delta2_30,Sal33_delta2_30,PI33_delta2_30,fondo33_delta2_30,IP33_delta2_30,Wel33_delta2_40,Pob33_delta2_40,Sal33_delta2_40,PI33_delta2_40,fondo33_delta2_40,IP33_delta2_40,Wel33_delta2_50,Pob33_delta2_50,Sal33_delta2_50,PI33_delta2_50,fondo33_delta2_50,IP33_delta2_50,Wel33_delta2_60,Pob33_delta2_60,Sal33_delta2_60,PI33_delta2_60,fondo33_delta2_60,IP33_delta2_60,Wel33_delta2_70,Pob33_delta2_70,Sal33_delta2_70,PI33_delta2_70,fondo33_delta2_70,IP33_delta2_70,Wel33_delta2B_10,Pob33_delta2B_10,Sal33_delta2B_10,PI33_delta2B_10,fondo33_delta2B_10,IP33_delta2B_10,Wel33_delta2B_20,Pob33_delta2B_20,Sal33_delta2B_20,PI33_delta2B_20,fondo33_delta2B_20,IP33_delta2B_20,Wel33_delta2B_30,Pob33_delta2B_30,Sal33_delta2B_30,PI33_delta2B_30,fondo33_delta2B_30,IP33_delta2B_30,Wel33_delta2B_40,Pob33_delta2B_40,Sal33_delta2B_40,PI33_delta2B_40,fondo33_delta2B_40,IP33_delta2B_40,Wel33_delta2B_50,Pob33_delta2B_50,Sal33_delta2B_50,PI33_delta2B_50,fondo33_delta2B_50,IP33_delta2B_50,Wel33_delta2B_60,Pob33_delta2B_60,Sal33_delta2B_60,PI33_delta2B_60,fondo33_delta2B_60,IP33_delta2B_60,Wel33_delta2B_70,Pob33_delta2B_70,Sal33_delta2B_70,PI33_delta2B_70,fondo33_delta2B_70,IP33_delta2B_70,Wel33_delta2B_80,Pob33_delta2B_80,Sal33_delta2B_80,PI33_delta2B_80,fondo33_delta2B_80,IP33_delta2B_80,Wel33_delta2B_90,Pob33_delta2B_90,Sal33_delta2B_90,PI33_delta2B_90,fondo33_delta2B_90,IP33_delta2B_90,Wel33_delta2B_100,Pob33_delta2B_100,Sal33_delta2B_100,PI33_delta2B_100,fondo33_delta2B_100,IP33_delta2B_100
0,1101,IQUIQUE,0.008385448504148777,0.0035788426028785856,200897,5982956.4,3.0880946898433177e-06,79301.0,1.0,0.0,2.8900147713941733e-06,282852.28546659835,6178067.728065928,1.8353126420644177,2.407094870828896e-08,1.0665933175255178e-06,2.948280670148408e-06,264062.1525547419,6130600.198947712,1.8353328983138557,3.3459013840663004e-08,9.975655794151196e-07,2.996649193140158e-06,246750.6635292023,6088961.048429483,1.835345685480368,4.2711052665602084e-08,9.295388115625591e-07,3.035971875100155e-06,230597.25799165046,6051170.247959636,1.8353525983371513,5.1814116404870685e-08,8.623914017280985e-07,3.066546142820564e-06,215368.5847706518,6016079.53649676,1.8353538800289193,6.074791584807144e-08,7.960309523801601e-07,3.0880946898433177e-06,200897.00000000035,5982956.400000217,1.8353485530644615,6.948057779456252e-08,7.303830173892639e-07,3.100213503984661e-06,187022.99917936366,5951412.6456231475,1.8353360786877984,7.796583677677473e-08,6.653678389880187e-07,3.1026914024256424e-06,173560.3740219366,5921455.774681231,1.8353176668474904,8.612444229657918e-08,6.008728810541341e-07,3.092483638217282e-06,160477.10747611467,5893520.687395674,1.8352859722043582,9.378998115964563e-08,5.367635323245372e-07,3.062401580745482e-06,147823.40537963813,5870523.234058726,1.8352111360509085,1.0051134135552401e-07,4.726531987051043e-07,3.086170556345474e-06,204987.5452031029,5995257.592681915,1.8353633311515671,6.245101217710246e-08,7.506573419225515e-07,3.086795130945233e-06,204183.39429900065,5992880.2185826,1.8353601082290343,6.38002721517164e-08,7.467535796882534e-07,3.087294294310382e-06,203391.47260213035,5990520.175275377,1.835357035983101,6.514442697742863e-08,7.42869912055465e-07,3.087663788683673e-06,202612.19505632675,5988164.31947019,1.8353544043701577,6.648385162440723e-08,7.390064882177225e-07,3.087920356317116e-06,201843.70263146583,5985832.811795415,1.835351843930491,6.781858617769135e-08,7.351622239983971e-07,3.0880727235604868e-06,201085.11722201598,5983528.602326916,1.8353492194423808,6.914873611599533e-08,7.313365531612737e-07,3.0881225354997124e-06,200336.25565818505,5981248.209105346,1.8353465320751714,7.047448153322386e-08,7.275292748312809e-07,3.088110341048502e-06,199593.8993011071,5978990.329702335,1.8353438214527613,7.179646401771555e-08,7.237395984606819e-07,3.0880217221860446e-06,198859.38814544678,5976741.72441945,1.8353412348514568,7.311509343235742e-08,7.199681900010977e-07,3.0878383296339503e-06,198133.9137794492,5974509.334370994,1.8353388396954844,7.443022217088361e-08,7.162150425908779e-07,3.062679884834891e-06,194668.59354080554,5973040.403470376,1.8353080650658458,6.874884516141009e-08,6.906473608316274e-07,3.068618690972964e-06,186968.66537713102,5955840.3790170085,1.8352683495634317,7.24798066909083e-08,6.550300586219033e-07,3.073505406769695e-06,179291.03025183952,5938298.886208343,1.835225654556185,7.618983220329571e-08,6.196068273294871e-07,3.0773780265195248e-06,171618.80942034445,5920357.2994782375,1.8351793855932308,7.987764518730813e-08,5.843801538595707e-07,3.0800505574101953e-06,163950.0281362684,5901914.529494695,1.8351283223437236,8.354014206422511e-08,5.493571501161809e-07,3.0822961798493313e-06,156222.07594120307,5882854.989441609,1.8350721164267698,8.718374237193657e-08,5.145363426745112e-07,3.0837317351933732e-06,148446.85964657538,5863052.378829982,1.8350101683265998,9.080121668758983e-08,4.799296153922476e-07,3.0613040257721924e-06,202133.48164633202,5988723.315590176,1.835345731324851,6.57398564705945e-08,7.270983779638068e-07,3.066788574456411e-06,201872.29792549927,5987501.97516638,1.8353466624845465,6.647473469699155e-08,7.277371128118292e-07,3.0720214852587176e-06,201629.70913881058,5986333.829332736,1.83534744800134,6.720108840472688e-08,7.283740745074795e-07,3.0769819336030027e-06,201407.10975117452,5985217.469315898,1.8353480761950591,6.791835173394368e-08,7.290092323153698e-07,3.081651170042316e-06,201205.58732973546,5984158.234617388,1.8353485325612235,6.862577052359074e-08,7.296422540919718e-07,3.086020972911076e-06,201025.60172167278,5983150.942642814,1.8353487948823053,6.932273784258803e-08,7.302727223619127e-07,3.090084151156269e-06,200867.17735096172,5982207.404673948,1.835348920864876,7.000848128597686e-08,7.30899891597549e-07,3.093881852692939e-06,200726.49279845422,5981342.96414711,1.8353490072019332,7.068246294484853e-08,7.315218254755036e-07,3.097307559007987e-06,200611.57305937703,5980556.105777717,1.8353489342110372,7.134282600435835e-08,7.321396500028135e-07,3.1003243932026286e-06,200524.83315073923,5979851.59329496,1.8353486606368588,7.198805885771448e-08,7.327527617846399e-07
1,1107,ALTO HOSPICIO,0.006865639253712698,0.0029603726470340736,124872,4856756.4,3.088094689843308e-06,26206.0,1.0,0.0,2.8900147713940844e-06,72349.8509235939,4781487.526117067,1.3117240672859405,7.716212446285047e-08,1.4222048838239692e-07,2.948280670148342e-06,82697.06636511472,4796204.559327363,1.3117414734343036,1.1328605440737654e-07,1.7614114671422624e-07,2.9966491931401097e-06,93026.72829882879,4811144.129577278,1.3117532177531794,1.5181833293191632e-07,2.1228164469407513e-07,3.035971875100126e-06,103432.11283118818,4826135.145272138,1.311760585491478,1.9265001476758178e-07,2.5057331884495456e-07,3.0665461428205463e-06,114003.04204013708,4841256.876536197,1.311763837859239,2.356864221250145e-07,2.909497160490514e-07,3.088094689843308e-06,124872.00000000045,4856756.400000147,1.3117623724794871,2.809440595379262e-07,3.3345068297564055e-07,3.1002135039846436e-06,136083.51431233596,4872861.2758735,1.3117559248188897,3.2810528817786305e-07,3.777703462929324e-07,3.1026914024256327e-06,147218.6381384138,4889366.647540347,1.3117456410671093,3.7502216791772945e-07,4.2174525310763185e-07,3.0924836382172828e-06,158762.69133126634,4907892.485518805,1.3117269397719198,4.2229428175094666e-07,4.660104698044634e-07,3.0624015807454685e-06,170126.2162143784,4930154.067048411,1.3116819039222523,4.650443331980229e-07,5.0566611856658e-07,3.0861705563454612e-06,119384.22105024845,4849742.521770643,1.3117717775285809,2.5216740502312646e-07,3.131369591755585e-07,3.0867951309452216e-06,120497.9682055182,4851259.062894534,1.3117696890512422,2.578690782672994e-07,3.1726871902973937e-07,3.0872942943103723e-06,121581.25269999626,4852692.577830317,1.3117677102531808,2.634758251437046e-07,3.2128494283479677e-07,3.0876637886836615e-06,122627.33460304384,4854019.870487627,1.3117660522899421,2.6895938498290067e-07,3.251576702755832e-07,3.0879203563171057e-06,123642.84880499355,4855275.321455429,1.3117644458866629,2.743440456841307e-07,3.2891269900129447e-07,3.088072723560477e-06,124630.0001747047,4856468.636045838,1.311762793073857,2.7963679595505866e-07,3.3255799916350695e-07,3.088122535499704e-06,125586.42115253028,4857593.964380292,1.3117610949585932,2.848267883593518e-07,3.360833494112374e-07,3.088110341048495e-06,126493.90451729092,4858619.768710399,1.3117593811081767,2.8985165124760904e-07,3.3942625015404207e-07,3.088021722186036e-06,127353.40408352374,4859537.589809714,1.311757758453589,2.947089104248852e-07,3.425854928497873e-07,3.0878383296339444e-06,128175.67236928588,4860374.575871518,1.311756274372812,2.9943259049316524e-07,3.4559667305672953e-07,3.062679884834878e-06,121290.53807808468,4850140.627564109,1.3117325334474808,2.6713049155679003e-07,3.1621430389072e-07,3.0686186909729533e-06,125023.27557884732,4855088.937749788,1.3117048834316938,2.845527032249194e-07,3.306770613756877e-07,3.0735054067696893e-06,128705.6290954748,4859889.124872479,1.3116751092682668,3.018697860888635e-07,3.4500814462013927e-07,3.0773780265195227e-06,132332.15663151743,4864573.562835513,1.3116427879653594,3.1903721617087216e-07,3.591642435924557e-07,3.080050557410191e-06,135962.09923532538,4869245.586879623,1.3116070445757226,3.3621059111424854e-07,3.7330533349185113e-07,3.08229617984931e-06,139410.17056150822,4873657.818969702,1.3115676096564572,3.5280847984236223e-07,3.868421156970667e-07,3.0837317351933516e-06,142751.0898963797,4877940.022929864,1.3115240760840354,3.690046330944988e-07,3.999539688732276e-07,3.0613040257721776e-06,118678.58598967173,4846885.336179689,1.31175895864218,2.545811566599791e-07,3.0667583097226476e-07,3.0667885744563973e-06,119814.96148520958,4848658.245346933,1.3117598715183059,2.59423339831657e-07,3.115947166704126e-07,3.0720214852587053e-06,120969.00296492763,4850464.20006591,1.311760683122654,2.643278821900294e-07,3.165766301126982e-07,3.0769819336029917e-06,122150.20543398242,4852319.141337411,1.311761386978252,2.6932511820094e-07,3.2165252075498356e-07,3.0816511700423078e-06,123361.87439569393,4854231.452167721,1.3117619731866403,2.7442415253828575e-07,3.2683168322779674e-07,3.0860209729110682e-06,124599.73675192923,4856186.255981447,1.3117624273741109,2.7960794118520396e-07,3.320967616122099e-07,3.09008415115626e-06,125853.82066518048,4858171.880730805,1.3117627896255704,2.848388953188179e-07,3.3740949298172703e-07,3.093881852692931e-06,127101.57437655308,4860160.540861071,1.3117631292490544,2.900406044018021e-07,3.426919994939863e-07,3.097307559007978e-06,128372.43402517,4862198.926758107,1.3117633654779632,2.953009960349615e-07,3.4803411353678523e-07,3.1003243932026192e-06,129680.42920394544,4864314.114904257,1.3117634702991474,3.0066465502446643e-07,3.534812915142529e-07
2,1401,POZO ALMONTE,0.001498180515836706,0.003918070288571975,14361,5766525.6,3.088094689843316e-06,5211.0,1.0,0.0,2.8900147713941708e-06,12684.860542417491,5797657.845810652,0.9770278239192582,1.3204537110560477e-08,7.122129533525838e-08,2.948280670148409e-06,12991.699703996906,5783569.778435292,0.9770401834805564,1.8354523342474298e-08,7.567812281820159e-08,2.996649193140158e-06,13312.1549311543,5774628.056362502,0.977048300618121,2.342988998019161e-08,8.006012517136651e-08,3.035971875100155e-06,13645.928597417233,5769271.753479574,0.9770531190436449,2.8423533746445724e-08,8.435965309070646e-08,3.0665461428205637e-06,13994.394794053926,5766704.913417658,0.9770548139417314,3.332432464237856e-08,8.856587203534458e-08,3.088094689843316e-06,14361.000000000025,5766525.600000208,0.9770528894198895,3.811477807002901e-08,9.26624860127406e-08,3.1002135039846613e-06,14748.907933744566,5768691.197315322,0.9770470707900353,4.2769514303368856e-08,9.662498958607358e-08,3.1026914024256416e-06,15158.070341328206,5773599.214265803,0.9770380941669935,4.7245059104790985e-08,1.004092386461057e-07,3.0924836382172824e-06,15599.890717525532,5782086.310433197,0.977022060171821,5.14501236253659e-08,1.0392806991094516e-07,3.062401580745483e-06,16093.424193847886,5797384.161825015,0.976983331941719,5.5137242534366687e-08,1.0694054943775865e-07,3.0861705563454744e-06,14339.54080562212,5771195.097941087,0.9770604734505627,3.425858772241269e-08,9.243897246928325e-08,3.0867951309452334e-06,14342.960544592333,5770290.3446877515,0.977058806376484,3.499874772285539e-08,9.248727329055332e-08,3.087294294310383e-06,14346.702045241876,5769393.541015563,0.9770572217122568,3.5736107205173774e-08,9.253276766974538e-08,3.087663788683674e-06,14350.82374805312,5768492.5174865145,0.977055878425916,3.647087186576805e-08,9.257566602953065e-08,3.0879203563171163e-06,14355.209809967217,5767606.91002172,0.9770545724408434,3.7203063693982884e-08,9.261590260294909e-08,3.088072723560487e-06,14359.814085013897,5766739.838632136,0.9770532306114109,3.793274055199955e-08,9.265349250810603e-08,3.088122535499713e-06,14364.641601933397,5765888.239062707,0.9770518535633264,3.8660001233458335e-08,9.26885193205659e-08,3.088110341048501e-06,14369.508588413886,5765052.199601837,0.977050462604143,3.9385197692789013e-08,9.272124095415737e-08,3.0880217221860437e-06,14374.534956190875,5764219.295368794,0.9770491357934874,4.010855476739901e-08,9.275192566628184e-08,3.087838329633951e-06,14379.803151658956,5763395.82040986,0.9770479091063408,4.082999148530675e-08,9.278050956548283e-08,3.06267988483489e-06,13865.9628850218,5755559.7371677505,0.9770304809170501,3.77133734213563e-08,8.719883186176704e-08,3.068618690972962e-06,13500.458322462027,5743584.753922074,0.9770090221192885,3.976005718822286e-08,8.426535027270981e-08,3.073505406769696e-06,13139.296903486113,5731674.325796115,0.9769859225593449,4.179525613917139e-08,8.134492461616152e-08,3.077378026519526e-06,12781.70793148383,5719829.395976584,0.976960855351184,4.381827002177047e-08,7.843702237021992e-08,3.0800505574101953e-06,12427.939919760092,5708015.588589064,0.9769331542240715,4.5827396313992954e-08,7.554055386563498e-08,3.082296179849331e-06,12074.368175043724,5696227.750175171,0.9769026272511809,4.78261565648782e-08,7.265851028926155e-08,3.0837317351933753e-06,11722.077706133032,5684433.1617717305,0.9768689525975854,4.9810584948919994e-08,6.978813969764227e-08,3.061304025772193e-06,14256.060291919632,5767372.245433876,0.9770508913422081,3.606274039834424e-08,9.056188358012134e-08,3.066788574456411e-06,14275.84188704956,5767134.015002016,0.9770514849354575,3.6465870616841244e-08,9.097419037180925e-08,3.0720214852587185e-06,14296.255401972161,5766928.628001579,0.9770519989929198,3.686432456252564e-08,9.138210333657989e-08,3.076981933603004e-06,14317.384277496245,5766754.001345641,0.9770524271126162,3.7257791823142e-08,9.178534967913055e-08,3.081651170042318e-06,14339.282081838552,5766614.355843474,0.9770527615564539,3.764585869054327e-08,9.218353929318457e-08,3.0860209729110767e-06,14361.967414383458,5766504.112768761,0.9770529904156051,3.8028192222140984e-08,9.257634654469365e-08,3.0900841511562704e-06,14385.420275495228,5766433.879341786,0.9770531442747624,3.840436870177568e-08,9.296333715630544e-08,3.0938818526929386e-06,14409.365033680713,5766418.602756978,0.9770532749996997,3.877409305017011e-08,9.334408786057367e-08,3.0973075590079883e-06,14434.283486245415,5766453.518947926,0.9770533184148699,3.9136346679281875e-08,9.371780061875376e-08,3.100324393202628e-06,14460.28821831158,5766541.263021476,0.9770532525102328,3.949030037094338e-08,9.408369606420099e-08
3,1402,CAMIA,0.00022495723744876008,0.00242600006292448,1277,3294663.5999999996,3.088094689843316e-06,556.0,1.0,0.0,2.8900147713941754e-06,618.0813350358311,3182817.94487765,0.5636182173556219,9.713552398690012e-09,9.90879481124208e-09,2.948280670148412e-06,773.2082337477144,3216227.0258222576,0.5636282640861325,1.3610717570369728e-08,1.3813865329401551e-08,2.9966491931401597e-06,912.6129304581752,3241399.911877416,0.5636352446241454,1.748570670645974e-08,1.7694747974549214e-08,3.0359718751001544e-06,1041.1349360239344,3261842.177778985,0.5636399202791293,2.132708918540331e-08,2.154076547276794e-08,3.066546142820564e-06,1161.8463541943213,3279271.618924076,0.5636424988402886,2.512281159956624e-08,2.5340265378483728e-08,3.088094689843316e-06,1276.9999999999986,3294663.600000117,0.5636427526464974,2.8858151266048186e-08,2.9078771161714136e-08,3.100213503984661e-06,1388.1679132154097,3308705.773767483,0.5636405592625363,3.2511077608347084e-08,3.2734408395983315e-08,3.1026914024256424e-06,1495.8136806476339,3322024.136055044,0.5636363748077403,3.6036075188722825e-08,3.626174001689597e-08,3.092483638217283e-06,1601.3252872923858,3335242.1323349937,0.563627973149539,3.937257755145958e-08,3.9600296559816124e-08,3.0624015807454812e-06,1704.2846508244586,3349735.9639690425,0.563606503386316,4.231563423985436e-08,4.2545142452524765e-08,3.0861705563454748e-06,1182.4003086521705,3281722.421306648,0.5636462773076446,2.586063498824694e-08,2.6175732822852082e-08,3.0867951309452326e-06,1200.697263522066,3284333.159819954,0.5636454683903306,2.6436148772953315e-08,2.6733954937044506e-08,3.0872942943103824e-06,1218.8572352925955,3286872.2577096527,0.5636447107655012,2.7009484737618653e-08,2.728965988531479e-08,3.087663788683673e-06,1236.8876894730945,3289335.3220791207,0.5636441045576437,2.758058440359517e-08,2.7842796906608425e-08,3.087920356317116e-06,1254.791579536994,3291737.924298449,0.5636435187004507,2.8149626570255095e-08,2.8393551798188612e-08,3.0880727235604868e-06,1272.5732192330147,3294085.310628969,0.563642908906972,2.8716695865221948e-08,2.8942015952660464e-08,3.0881225354997124e-06,1290.2370822209398,3296378.197745754,0.5636422755998682,2.9281780070771138e-08,2.9488183594213062e-08,3.0881103410485022e-06,1307.7638517592304,3298619.4494843907,0.5636416314450617,2.984468677383428e-08,3.003186776545962e-08,3.0880217221860425e-06,1325.1695767112815,3300804.0156123615,0.5636410211128374,3.040553795825871e-08,3.057319709852713e-08,3.087838329633952e-06,1342.4715625770218,3302937.6672926475,0.5636404654455103,3.096449998938984e-08,3.111234392043466e-08,3.0626798848348897e-06,1274.421262781567,3293426.5313540227,0.5636294925706431,2.8459746007149653e-08,2.8666330380905412e-08,3.068618690972962e-06,1323.0250179210734,3299596.6403371454,0.5636176389645497,3.004178124621328e-08,3.023641592059829e-08,3.0735054067696957e-06,1370.9377692630546,3305471.7567512845,0.5636048204875408,3.1614246281572817e-08,3.179676240074388e-08,3.077378026519527e-06,1418.2137486295298,3311101.6466862475,0.5635908505539406,3.317616090915445e-08,3.3346402239539086e-08,3.080050557410195e-06,1465.0363716711367,3316505.814741388,0.5635753433075005,3.472719825624257e-08,3.488502434821121e-08,3.082296179849332e-06,1511.0531698919579,3321747.8388496162,0.5635581998429041,3.626560455665068e-08,3.6410870762721093e-08,3.083731735193375e-06,1556.4773314820916,3326831.000987086,0.5635392380054612,3.778948711630841e-08,3.79220641474854e-08,3.061304025772193e-06,1233.6352122365624,3288206.078903079,0.5636408633076176,2.7196302242910333e-08,2.7415031106297262e-08,3.0667885744564096e-06,1242.1085287984558,3289462.6431072247,0.5636413521381287,2.7520213630227846e-08,2.773931494213688e-08,3.072021485258718e-06,1250.530156654198,3290702.191261861,0.5636417914446806,2.7841278662409864e-08,2.8060748715701565e-08,3.076981933603004e-06,1258.9121799481782,3291923.728539035,0.5636421773252239,2.815947899302242e-08,2.8379314648609957e-08,3.0816511700423163e-06,1267.2577299766524,3293128.7753550196,0.5636425052413149,2.847456415769172e-08,2.8694762447332575e-08,3.086020972911077e-06,1275.5625159924934,3294313.0519965338,0.5636427682054117,2.8786154429383712e-08,2.900671223217106e-08,3.0900841511562688e-06,1283.8134081203789,3295480.5533202887,0.5636429836764874,2.909366715808874e-08,2.931458082192783e-08,3.09388185269294e-06,1291.970719198091,3296639.033172158,0.5636431820882061,2.9396362275213118e-08,2.9617626485063222e-08,3.097307559007987e-06,1300.0815337689587,3297782.501244478,0.5636433255413767,2.9694098596778078e-08,2.9915710106837194e-08,3.1003243932026277e-06,1308.1564799466248,3298911.155004095,0.5636434012140737,2.998656152984109e-08,3.020851758097263e-08
4,1404,HUARA,0.0005364068144949332,0.0026960104626875077,2966,3724312.8000000003,3.088094689843317e-06,1771.0,1.0,0.0,2.890014771394174e-06,1820.1768548417645,3655419.3451897823,0.7330891093224418,1.0607090248295409e-08,1.761602156083728e-08,2.9482806701484114e-06,2083.5522009107194,3673306.0194867696,0.7331015152642427,1.4744029565592692e-08,2.1760857233547123e-08,2.996649193140157e-06,2324.2428209947902,3688255.165744046,0.7331102738162524,1.8821027609424164e-08,2.582543830381268e-08,3.0359718751001557e-06,2548.68607281805,3701333.4708427233,0.7331162788885044,2.2832378378708868e-08,2.981050060821064e-08,3.0665461428205637e-06,2761.406541909683,3713202.2557630697,0.7331197649115753,2.6769141241801587e-08,3.3710969541343425e-08,3.0880946898433164e-06,2966.000000000001,3724312.800000134,0.7331204503725297,3.061727097265798e-08,3.751535667902823e-08,3.1002135039846613e-06,3165.178834383558,3735091.939962088,0.7331182285864741,3.435638025726589e-08,4.120498902672385e-08,3.102691402425642e-06,3360.20113379889,3746090.963470939,0.7331138522282769,3.7951546617244326e-08,4.474594932408373e-08,3.092483638217281e-06,3553.5418291965398,3757936.6875360343,0.7331048747455922,4.132943851123363e-08,4.806596869100483e-08,3.0624015807454812e-06,3746.556935838055,3772492.2009727373,0.7330820141979397,4.429126918325995e-08,5.096689168307509e-08,3.0861705563454744e-06,2795.3131508076067,3714150.5563498405,0.7331249956166179,2.7519626678935686e-08,3.458516284567028e-08,3.086795130945232e-06,2828.2224830402556,3716186.209171561,0.7331239545583573,2.811419079406815e-08,3.5149223899024135e-08,3.087294294310383e-06,2860.9313407550753,3718172.7641548146,0.7331229786361513,2.870650527725683e-08,3.5710363548206685e-08,3.0876637886836725e-06,2893.466718215181,3720104.8287043204,0.7331221934795776,2.9296735362637753e-08,3.626876689401678e-08,3.0879203563171146e-06,2925.817394429393,3721997.2526871213,0.7331214365845791,2.9884898714060944e-08,3.682445974424367e-08,3.0880727235604863e-06,2957.9851845707617,3723854.139841017,0.7331206512296379,3.047104181171527e-08,3.73775002703308e-08,3.088122535499712e-06,2989.9821380249105,3725675.447262677,0.7331198380994887,3.105524401567596e-08,3.7927981714936833e-08,3.0881103410485022e-06,3021.7885004850004,3727464.42127246,0.7331190141933077,3.163778804788689e-08,3.8476192338666154e-08,3.088021722186043e-06,3053.4399537196173,3729214.6082402375,0.7331182391218228,3.2218854518289315e-08,3.9022331516343145e-08,3.087838329633951e-06,3084.958012389311,3730930.8303228095,0.733117539341178,3.2798378382792025e-08,3.956634822735123e-08,3.06267988483489e-06,2935.780536905058,3721769.699440696,0.7331029379044778,3.0294826096407714e-08,3.655103864990453e-08,3.068618690972962e-06,2990.2433241950225,3724036.2927497015,0.7330875901630168,3.193890943254469e-08,3.757266927958434e-08,3.0735054067696957e-06,3060.6099696378865,3727506.186731963,0.733071018806194,3.3850554231600976e-08,3.886235412476606e-08,3.077378026519527e-06,3143.080792479604,3731847.640303509,0.7330529804658378,3.5972366561591966e-08,4.036099997432016e-08,3.0800505574101957e-06,3229.4615888870617,3736399.1075265673,0.7330329719706261,3.816175556670658e-08,4.1924127162444246e-08,3.0822961798493326e-06,3319.506619883794,3741215.6764068315,0.7330108408998084,4.043028400279672e-08,4.356313644256749e-08,3.0837317351933745e-06,3414.2748480578202,3746316.9397456176,0.7329863627762424,4.278951248812007e-08,4.528958705476989e-08,3.0613040257721916e-06,2895.0891531938596,3720287.402534599,0.7331177146745299,2.896888689117022e-08,3.5848607809003626e-08,3.0667885744564113e-06,2909.0049121796865,3721057.0862624217,0.7331183846545865,2.9292717902708888e-08,3.6176072682879566e-08,3.0720214852587176e-06,2922.8527417788123,3721822.9469060544,0.7331189956302251,2.9612792504815442e-08,3.649974878093018e-08,3.0769819336030035e-06,2936.646247534899,3722583.1082530073,0.7331195440339247,2.992886134601468e-08,3.681939061197787e-08,3.0816511700423163e-06,2950.3909037144695,3723339.5789673794,0.7331200243640912,3.0240592098136736e-08,3.7134667552233835e-08,3.086020972911076e-06,2964.0877388961662,3724088.498947354,0.7331204287025593,3.054771731128511e-08,3.744531268852765e-08,3.09008415115627e-06,2977.7279401737346,3724836.2463035006,0.7331207791361639,3.084989661794025e-08,3.775098366684943e-08,3.093881852692938e-06,2991.2560097101,3725593.382651145,0.733121114917692,3.1146892983475515e-08,3.805142961480305e-08,3.097307559007985e-06,3004.746567422665,3726353.0297471397,0.7331213909103441,3.143788818494213e-08,3.834585167111691e-08,3.1003243932026277e-06,3018.207851297944,3727115.074162601,0.733121591588076,3.172221611857097e-08,3.86335860322214e-08
