,comuna1,comuna,delta2,L,w,PI,PI_Wr,f,ip,welfare
26,4201,ILLAPEL,0.0,31396.745154613815,4622782.792134074,0.9348439030431716,0.0003447996667980478,9.588386646390944e-08,2.2245963283893863e-08,0.0006584839784441576
27,4202,CANELA,0.0,9594.038095012223,3082296.452099747,0.7299194886739129,0.0003445712816192098,4.6375166888300184e-08,1.183586518091892e-08,0.0006584839784441574
28,4203,LOS VILOS,0.0,19812.343816392215,4078002.6745845615,1.0123652851145835,0.0003470771219252991,6.646808611912378e-08,2.3457487875016166e-08,0.0006584839784441573
29,4204,SALAMANCA,0.0,27630.95823540428,5167286.5914918,0.9539800313948764,0.0003437215956999608,6.093876007680738e-08,4.9975821851693583e-08,0.0006584839784441577
30,4301,OVALLE,0.0,118110.1789450359,4991467.089145649,1.1709100861688684,0.00034087019265112336,2.5718124846397326e-07,9.64967985701284e-08,0.0006584839784441569
31,4302,COMBARBALA,0.0,14559.252217828904,3595417.8686536546,0.7385871371292188,0.0003425749986734276,7.104891208539418e-08,3.720434888489445e-09,0.000658483978444157
32,4303,MONTE PATRIA,0.0,31878.533448420996,3852618.6206054613,0.8093133755514196,0.00033977781931978875,1.2093702374273153e-07,8.269408895210895e-09,0.0006584839784441574
33,4304,PUNITAQUI,0.0,10417.331562036316,3850312.497769139,0.7064173719782169,0.0003403029045793053,5.373951336756706e-08,6.53920600426173e-09,0.0006584839784441574
34,4305,RIO HURTADO,0.0,4781.106061634623,3352009.9163854145,0.6133750546979295,0.0003394845308206349,3.765472927308602e-08,3.950150911162338e-09,0.0006584839784441569
35,5101,VALPARAISO,0.0,309687.94545082137,5063869.662978779,1.60648149441282,0.000350345183436004,3.191827374825107e-07,5.202067758490698e-07,0.0006584839784441684
36,5102,CASABLANCA,0.0,29863.549778955356,4422912.674729628,1.1249046024061922,0.00035151521969420033,4.1830291254146765e-08,1.3067098580825416e-07,0.0006584839784441584
37,5103,CONCON,0.0,51971.86760052722,7215459.099964735,1.4298240344655573,0.0003500638982319826,3.057420890848196e-08,2.076860978759106e-07,0.0006584839784441576
38,5105,PUCHUNCAVI,0.0,18370.605609085193,3654176.1351655717,1.1860293337228327,0.00034973697594692897,3.902210567137566e-08,6.912832603969032e-08,0.0006584839784441577
39,5107,QUINTERO,0.0,28258.129001260677,5032868.806568213,1.1448465592378554,0.0003538854694298295,5.325040817356751e-08,6.18048102702987e-08,0.0006584839784441576
40,5109,VINA DEL MAR,0.0,329927.2662503889,7490268.160099927,1.8150624416388117,0.00035022949689632007,1.3270348107895598e-07,1.091978115057695e-06,0.0006584839784441577
41,5301,LOS ANDES,0.0,68068.7097520731,6011792.034253105,1.24562720783599,0.00035117075147980085,1.3147979973434622e-07,8.843291367684466e-08,0.0006584839784441567
42,5302,CALLE LARGA,0.0,14508.311060236463,3958383.0454445416,0.8714530039056522,0.00035128072713242164,5.319133530598037e-08,1.5133512745348913e-08,0.0006584839784441577
43,5303,RINCONADA,0.0,10598.672421140955,4658972.977027201,0.8944952704074859,0.0003436002720655186,4.387091886197614e-08,9.56949853165376e-09,0.0006584839784441578
44,5304,SAN ESTEBAN,0.0,18171.641509563127,4159736.9096800615,0.9450650888742766,0.0003508577190066978,6.239713031540411e-08,1.3012553483181268e-08,0.0006584839784441574
45,5401,LA LIGUA,0.0,32674.055968494165,4762771.883810493,1.0420380022155697,0.00034936559877005906,9.241080440732645e-08,3.058598369030891e-08,0.0006584839784441575
46,5402,CABILDO,0.0,19230.058156650546,9715111.411412682,0.8677554868168281,0.00034869319429377824,6.803382785377528e-08,1.356685834252936e-08,0.0006584839784441575
47,5403,PAPUDO,0.0,5283.29188199003,5149766.799620303,1.0650781807848695,0.00034885907611598594,3.034891375521617e-08,4.159410450598642e-08,0.0006584839784441571
48,5404,PETORCA,0.0,9925.55725974053,4490474.087363225,0.7502665715444937,0.0003473058649538251,4.770804416384095e-08,7.097861797443311e-09,0.0006584839784441574
49,5501,QUILLOTA,0.0,92201.46040359346,4945686.270950986,1.2348548070931198,0.00035031445818046927,2.1263390479651897e-07,8.030382668479237e-08,0.0006584839784441576
50,5502,LA CALERA,0.0,54108.634798293126,4484427.110744793,1.1134431550087776,0.00035068119103808995,1.3128480109104711e-07,5.9525253794744535e-08,0.0006584839784441574
51,5503,HIJUELAS,0.0,17757.60165457314,4212684.895772968,0.8601205874899291,0.0003508572105519631,4.927504963633258e-08,2.1040367861544855e-08,0.0006584839784441575
52,5504,LA CRUZ,0.0,19335.98382049188,4428616.139099313,0.9899367373653611,0.00035047127379931144,6.593384118103522e-08,1.5519543427864816e-08,0.0006584839784441576
53,5506,NOGALES,0.0,22895.711423986828,3650559.8902458106,0.9545763096044717,0.0003505771967162936,6.896511910579629e-08,1.8159822089430137e-08,0.0006584839784441574
54,5601,SAN ANTONIO,0.0,100612.98859429998,4226141.02146525,1.3305359512781492,0.00035264083381872445,1.3546941923038054e-07,1.8599373990065519e-07,0.0006584839784441578
55,5602,ALGARROBO,0.0,10736.333719420049,7451832.112383623,1.3377530307647714,0.0003518686595548273,2.9087120130205967e-08,1.1223399763976921e-07,0.0006584839784441574
56,5603,CARTAGENA,0.0,19668.606197299086,3942766.866682417,1.0032164320221475,0.0003524867444160105,7.313038122158071e-08,1.5071360390558927e-08,0.0006584839784441576
57,5604,EL QUISCO,0.0,13346.787522577386,3898679.4655151474,1.123836714521562,0.00035189737515106245,5.853192733974336e-08,2.1934958471092763e-08,0.0006584839784441569
58,5605,EL TABO,0.0,10273.294964508723,5379428.728790542,1.043180782143532,0.00035210487395477005,5.906807166387091e-08,1.4363948766834566e-08,0.0006584839784441573
59,5606,SANTO DOMINGO,0.0,9651.1577286613,6366039.957893101,1.2330791886644623,0.0003527143104706197,2.6855490131420095e-08,2.846351965872983e-07,0.0006584839784441577
60,5701,SAN FELIPE,0.0,72607.01027003092,5504779.36411974,1.1943563541896547,0.0003509284722211333,1.721579058775545e-07,7.407998041687185e-08,0.0006584839784441571
61,5702,CATEMU,0.0,13496.260762880522,3544935.8170112255,0.8644679798942176,0.0003507931878154752,5.678038285062803e-08,9.147744034568339e-09,0.0006584839784441575
62,5703,LLAY-LLAY,0.0,23745.792914568938,4248328.080897272,0.917691160662092,0.00035129308376712873,7.609519290157725e-08,1.576490188368672e-08,0.0006584839784441575
63,5704,PANQUEHUE,0.0,7187.104486821417,4715358.558875181,0.8448503350853749,0.00035079418548618986,3.4707804234840274e-08,1.037550553992363e-08,0.0006584839784441573
64,5705,PUTAENDO,0.0,15540.619938524813,3336761.3387387926,0.8345996296232872,0.00035026636084112983,6.454078002032513e-08,4.732730138663173e-09,0.0006584839784441576
65,5706,SANTA MARIA,0.0,15165.973539328777,4048091.0479717366,0.829893924945335,0.00035065768531092816,6.291538485951135e-08,7.539496896246357e-09,0.0006584839784441578
66,5801,QUILPUE,0.0,165880.00627439117,6430671.299488686,1.391533544188964,0.0003506544129004523,3.246829469635076e-07,1.2987740195918502e-07,0.0006584839784441555
67,5802,LIMACHE,0.0,43913.8133773279,4334974.170081653,1.1114363535737068,0.0003508295870088739,1.0750150925853052e-07,3.316528520153589e-08,0.0006584839784441564
68,5803,OLMUE,0.0,15898.140017540567,4617660.695579508,1.0469021720278135,0.00035096283276874287,4.351252757003635e-08,2.2450614731807664e-08,0.0006584839784441576
69,5804,VILLA ALEMANA,0.0,134455.1798538007,5866298.366159478,1.2844502554699104,0.00035068082168993573,3.234601886788253e-07,5.515467303949847e-08,0.0006584839784441563
70,6101,RANCAGUA,0.0,237442.17271583338,5384836.915609412,1.553752063638696,0.0003549182355948976,3.7279217334868957e-07,3.678648012626054e-07,0.0006584839784441581
71,6102,CODEGUA,0.0,14028.769520574264,4659610.372719166,0.8584666500596531,0.00035409417758830116,4.915904713360926e-08,1.262192457042759e-08,0.0006584839784441577
72,6103,COINCO,0.0,6933.359662007509,3550412.7114939685,0.714936314756192,0.00035402976402490113,3.833891564849062e-08,5.443560517049138e-09,0.0006584839784441574
73,6104,COLTAUCO,0.0,18815.54537149528,4536414.160034894,0.8550517904045746,0.0003540485388146736,7.472267857156985e-08,4.817618198899368e-09,0.0006584839784441576
74,6105,DONIHUE,0.0,20237.70188929398,5254399.839180457,0.9283354821466516,0.00035399603508145405,5.6055377425558775e-08,2.5754919899130717e-08,0.0006584839784441575
75,6106,GRANEROS,0.0,33286.84518366978,4591687.540005002,1.0375373319370989,0.00035431719483577776,9.251388325707625e-08,2.8131436949490975e-08,0.0006584839784441577
76,6107,LAS CABRAS,0.0,24381.927535601535,3800017.35866667,1.314783623711489,0.00035402460377099233,4.186490093557292e-08,1.6841156185484223e-07,0.0006584839784441575
77,6108,MACHALI,0.0,56989.570252479054,7962043.085000224,1.3279136476651203,0.00035404833562428296,5.2431993890848516e-08,1.1097392359695151e-07,0.0006584839784441501
78,6109,MALLOA,0.0,13309.198147711986,4219399.716543396,0.8447981710865248,0.00035453287009251536,5.204351008793474e-08,9.520570442163135e-09,0.0006584839784441575
79,6110,SAN FRANCISCO DE MOSTAZAL,0.0,27425.000111613852,4600066.518011849,1.0429653197367388,0.0003542021673203411,4.861464360499036e-08,5.293010637145313e-08,0.0006584839784441574
80,6111,OLIVAR,0.0,15048.197091207609,4635859.7446344085,0.8719772744358776,0.0003543849317481721,4.5867753304041194e-08,1.703914052106801e-08,0.0006584839784441573
81,6112,PEUMO,0.0,15656.548037990186,3997011.152397376,0.838956863222558,0.0003541031725745957,5.423295683357545e-08,1.4300877368095616e-08,0.0006584839784441577
82,6113,PICHIDEGUA,0.0,19441.944816770192,3685012.712768661,0.8428126334589648,0.0003538857297965678,6.45587753331113e-08,1.348431174868557e-08,0.0006584839784441575
83,6114,QUINTA DE TILCOCO,0.0,12848.574032895724,5065179.078677291,0.7987562119255988,0.0003495254573179808,5.128280156982454e-08,1.0287595837255958e-08,0.0006584839784441576
84,6115,RENGO,0.0,59951.102618590296,4263781.820905612,1.1205315152946436,0.00035446253942908804,1.457322365959162e-07,5.321030988664733e-08,0.0006584839784441569
85,6116,REQUINOA,0.0,34255.55331189425,4729472.8854563655,1.0755895294009727,0.0003551451816572132,6.543295739023309e-08,4.6610321154306776e-08,0.000658483978444156
86,6117,SAN VICENTE,0.0,46449.5224877359,5082811.037687497,1.1157390224840218,0.00035437880329202326,1.0264880744317654e-07,5.0772410497703416e-08,0.0006584839784441569
87,6201,PICHILEMU,0.0,14258.26025626373,5365323.961580475,1.0350321443137178,0.0003521892106097702,4.763878904400531e-08,1.935885289035946e-08,0.0006584839784441577
88,6202,LA ESTRELLA,0.0,3269.0416901433937,3893390.7962674606,0.7747172613232401,0.0003535038397660167,2.7244376417146934e-08,2.1262311193617556e-08,0.0006584839784441573
89,6203,LITUECHE,0.0,6223.452301095507,4048460.3961040815,0.8226154646300998,0.0003532881853808296,3.1314303190321413e-08,9.866506336701463e-09,0.0006584839784441576
90,6204,MARCHIGUE,0.0,7499.011506417604,4015097.396034403,0.7691561519870214,0.0003537310989314912,3.1734823723605516e-08,1.3317206507829667e-08,0.0006584839784441577
91,6205,NAVIDAD,0.0,5717.663911762913,3691645.983556873,0.7393814020376986,0.0003524592594162087,3.6250872437467983e-08,3.424570435929683e-09,0.000658483978444157
92,6206,PAREDONES,0.0,6018.787452637462,3704043.349788116,0.7214602574723075,0.0003520673122882812,3.810991960671496e-08,2.6725001577922218e-09,0.000658483978444157
93,6301,SAN FERNANDO,0.0,75165.49142253972,4414103.91923713,1.288354390901135,0.00035477387466236105,1.290708103993072e-07,1.221649479820666e-07,0.0006584839784441567
94,6302,CHEPICA,0.0,15290.253813253521,3748309.5934073147,0.8304597574041782,0.0003545390274815342,6.425978320635536e-08,4.231612907699292e-09,0.0006584839784441571
95,6303,CHIMBARONGO,0.0,35996.762095575774,3627229.6313020587,0.969702828531887,0.0003548331496959659,1.0048798858378245e-07,2.4300660048810053e-08,0.0006584839784441576
96,6304,LOLOL,0.0,6871.595476550796,3646716.49518616,0.748869131236642,0.0003531011620947331,3.377714871401057e-08,1.0545502254331804e-08,0.0006584839784441571
97,6305,NANCAGUA,0.0,16995.73060283629,4215068.558216818,0.8620496190610701,0.00035449064706192336,4.2922381853010046e-08,6.107111412465051e-08,0.0006584839784441575
98,6306,PALMILLA,0.0,13368.458716647598,3474424.047579707,0.8271183967755933,0.0003543103301733538,3.884137437438152e-08,2.3739829177334197e-08,0.0006584839784441575
99,6307,PERALILLO,0.0,11398.40279557152,4329716.413965849,0.8183318579046986,0.0003539232095552044,4.275761752305842e-08,1.3658843861554564e-08,0.0006584839784441578
100,6308,PLACILLA,0.0,8923.400680902092,4043089.139024073,0.7956972984037859,0.0003542773920996858,4.232747218210885e-08,7.2455377415492084e-09,0.0006584839784441571
101,6309,PUMANQUE,0.0,3346.0981505091086,5540255.380832276,0.6362186493078096,0.00035298578241790146,2.8868477016765168e-08,5.732844777466835e-09,0.0006584839784441571
102,6310,SANTA CRUZ,0.0,37373.40206967023,5201183.732270902,1.1368336104363,0.00035436280714994556,8.024917391457292e-08,4.5573302399575886e-08,0.0006584839784441566
103,7101,TALCA,0.0,235164.5334520717,5937167.850622528,1.5364884609584564,0.00035472293660403063,3.824674212016938e-07,3.0117357589809526e-07,0.0006584839784441597
104,7102,CONSTITUCION,0.0,50176.201823021984,5354661.758898838,1.1245095497934225,0.00035194330657599047,1.0483084445330555e-07,6.084312745229834e-08,0.0006584839784441566
105,7103,CUREPTO,0.0,10235.735244751611,3526212.0597711047,0.7489120071462022,0.0003528088199635841,4.730646837890605e-08,6.7358997542808055e-09,0.0006584839784441576
106,7104,EMPEDRADO,0.0,4264.947666199327,3706936.393971549,0.6814328452655334,0.0003519718744153321,3.537016865653362e-08,1.9815375972492256e-09,0.0006584839784441574
107,7105,MAULE,0.0,53629.9976870181,3320726.5398621727,0.9826678700146495,0.00035464587794305734,1.5793751656233177e-07,2.117785214846792e-08,0.0006584839784441571
108,7107,PENCAHUE,0.0,8516.146746338498,3919927.8073996194,0.7521562273967898,0.00035414805082881727,3.7853317962014096e-08,8.795113350202349e-09,0.0006584839784441574
109,7108,RIO CLARO,0.0,12982.70904816603,3532319.0101240785,0.7435929485171228,0.0003542571774938683,4.828065211233196e-08,1.2060729090583378e-08,0.0006584839784441579
110,7109,SAN CLEMENTE,0.0,39958.711551669876,3035262.745339752,0.9650044840050748,0.0003539892478958857,1.1206073916470798e-07,2.9257712921090186e-08,0.0006584839784441574
111,7110,SAN RAFAEL,0.0,9639.265134921196,4340992.154084379,0.7445929340959109,0.0003548648739853029,4.305282321754615e-08,8.239501434953489e-09,0.0006584839784441576
112,7201,CAUQUENES,0.0,37901.76555604828,4416101.7716356,1.068685573290375,0.00035328686174699783,1.3358412518675495e-07,1.8304075182104593e-08,0.0006584839784441579
113,7202,CHANCO,0.0,8486.641371025584,3653666.5528719244,0.7593183422510474,0.0003517362881793251,4.524655457821788e-08,3.2625984959288985e-09,0.0006584839784441573
114,7203,PELLUHUE,0.0,7462.007501854045,3509658.129093093,0.9047986082104262,0.0003515393782138828,4.013222662646128e-08,8.004647436269287e-09,0.0006584839784441578
115,7301,CURICO,0.0,146064.85882204436,5188790.271360893,1.372515983651373,0.0003547236507536235,2.6672072667905894e-07,2.012621867164662e-07,0.000658483978444158
116,7302,HUALANE,0.0,9739.765471169443,4986462.867190681,0.8057478503110559,0.00035356464049285906,4.9248736802241165e-08,6.36186773251384e-09,0.0006584839784441578
117,7303,LICANTEN,0.0,7054.36270379982,4644365.542132373,0.8764823824667697,0.0003528212352417436,3.653984691119608e-08,1.0681575728949129e-08,0.0006584839784441575
118,7304,MOLINA,0.0,41330.46330733541,4389147.951574645,1.0679801109772176,0.0003546675108342802,1.1241644941149638e-07,4.525291228687702e-08,0.0006584839784441579
119,7305,RAUCO,0.0,9849.172254012736,3526297.367741251,0.7824708000547785,0.00035235646822201526,4.446891703799032e-08,1.1615465833832678e-08,0.0006584839784441576
120,7306,ROMERAL,0.0,15113.818035505272,4045787.5346567933,0.9426571430780613,0.00035464142495070326,3.712181824739113e-08,3.274622479378683e-08,0.0006584839784441575
121,7307,SAGRADA FAMILIA,0.0,19562.868260681877,4107702.746202148,0.8825837183995469,0.00035436945940954295,4.93020450952892e-08,3.3047391553541875e-08,0.0006584839784441576
122,7308,TENO,0.0,27701.80258418915,4293198.062538718,0.9770378206449343,0.0003548434032298089,7.2589939593878e-08,2.696612537630207e-08,0.0006584839784441574
123,7309,VICHUQUEN,0.0,5051.9002716242285,5141856.585949445,0.9607444859691574,0.0003528819710548668,2.908514359025387e-08,3.352231191530464e-08,0.0006584839784441575
124,7401,LINARES,0.0,88346.40291768634,4276885.925100941,1.2671351132338848,0.00035435642280337874,2.0280215580838233e-07,8.553164409308246e-08,0.0006584839784441573
125,7402,COLBUN,0.0,18989.67211828304,3872629.370070784,0.9054723382419458,0.0003537778080512396,6.137573075290855e-08,2.2505913356915893e-08,0.0006584839784441576
126,7403,LONGAVI,0.0,27394.29229209499,2942632.4283276577,0.8461905517467333,0.00035440826405213255,8.96401082141725e-08,7.92307025951895e-09,0.0006584839784441569
127,7404,PARRAL,0.0,36855.809201317745,4021554.8409846197,1.073566617046069,0.00035418677048828075,1.0927385067578957e-07,3.126355742751897e-08,0.0006584839784441576
128,7405,RETIRO,0.0,18684.12601132798,3470083.728259477,0.792002519089639,0.00035051123167209537,6.591988836050671e-08,1.1017592563836903e-08,0.0006584839784441574
129,7406,SAN JAVIER,0.0,39209.3642509196,4580636.233907979,1.0439552334937516,0.0003545968243417918,1.260852648108842e-07,2.646740993148052e-08,0.000658483978444158
130,7407,VILLA ALEGRE,0.0,14437.785431563274,3805414.0891126473,0.8599671675346451,0.00035455969299054917,6.548325703439106e-08,5.6597862265951525e-09,0.0006584839784441576
131,7408,YERBAS BUENAS,0.0,17835.450599299988,3803710.956422813,0.8285461936779676,0.00035434968256341747,5.5412327514216816e-08,1.9780249365631383e-08,0.0006584839784441573
132,8101,CONCEPCION,0.0,231171.9094432641,5942436.095143768,1.6978192926711722,0.00035146188670122787,1.0272214042910453e-07,7.316151893374048e-07,0.0006584839784441576
133,8102,CORONEL,0.0,116237.26953791748,4685694.70541003,1.221876529890767,0.0003507530173418693,2.3831535741809583e-07,1.5570586205149477e-07,0.0006584839784441576
134,8103,CHIGUAYANTE,0.0,96671.72976185195,5790159.97489628,1.2927599202170996,0.0003510388167756274,1.9455429585210892e-07,7.519643947852341e-08,0.0006584839784441537
135,8104,FLORIDA,0.0,8296.60772010238,3475456.984009276,0.7212076988987227,0.00035185407420731176,4.376838752881179e-08,3.766630310641383e-09,0.0006584839784441575
136,8105,HUALQUI,0.0,24855.032413372326,3445526.767350947,0.8520419209418411,0.0003504800664910688,8.153793116009796e-08,1.4207813629464406e-08,0.0006584839784441573
137,8106,LOTA,0.0,44556.096049284824,4152702.544644285,0.9225904269164431,0.0003504285088613157,1.4083929371232214e-07,2.2562768846167717e-08,0.0006584839784441575
138,8107,PENCO,0.0,50766.98240568612,3936138.559435636,1.089429891710939,0.0003515083057017075,1.1142096404377686e-07,5.465893411156895e-08,0.0006584839784441566
139,8108,SAN PEDRO DE LA PAZ,0.0,140965.63180335012,8086956.653391758,1.4496695631829988,0.0003512399321862006,2.0547357600302444e-07,2.0073216998151145e-07,0.0006584839784441541
140,8109,SANTA JUANA,0.0,12969.38210513511,4401783.412200519,0.8292624143711929,0.0003505026683141997,5.8594749710936715e-08,4.517008841676342e-09,0.0006584839784441573
141,8110,TALCAHUANO,0.0,179018.90578649472,5875362.366562166,1.6167457470565811,0.00035110949537280447,1.6480046341532787e-07,4.7462121868299916e-07,0.0006584839784441578
142,8111,TOME,0.0,52781.55730938705,4292993.978008095,1.1005141075480878,0.00035176586555090973,1.382316059811542e-07,3.241826613844061e-08,0.0006584839784441566
143,8201,LEBU,0.0,25036.537722312576,4849514.347706208,0.942207312880141,0.0003473011507968203,9.08805819353704e-08,8.665134494145467e-09,0.0006584839784441575
144,8202,ARAUCO,0.0,36724.69548402235,6111287.869167642,0.9541450247343076,0.00034908536501568284,1.0566987791339062e-07,2.7644498597546674e-08,0.0006584839784441575
145,8203,CANETE,0.0,32231.850731529044,4077394.3802976264,0.9241479638087329,0.0003481381088376595,9.803055192388749e-08,1.527504857242438e-08,0.0006584839784441571
146,8204,CONTULMO,0.0,5226.732936215306,3632226.146518548,0.6876662994707509,0.0003483167474201574,3.8217204145019653e-08,1.8748017772355883e-09,0.0006584839784441577
147,8205,CURANILAHUE,0.0,32749.199076935696,4642656.974097378,0.8181919182895694,0.0003488484315291871,1.0771763717683411e-07,1.0729757096868745e-08,0.0006584839784441576
148,8206,LOS ALAMOS,0.0,22602.72735492668,4137379.1572488365,0.7503944320272525,0.0003483793167726412,8.00389212262432e-08,5.336957887245939e-09,0.0006584839784441577
149,8207,TIRUA,0.0,9872.485879791777,3620854.0671061277,0.6530776035770577,0.0003466754278270273,5.064276300746436e-08,1.719622953685281e-09,0.0006584839784441573
150,8301,LOS ANGELES,0.0,194293.09622743982,5396387.507274355,1.3940862674717438,0.0003519606998271521,3.6288020867580015e-07,2.177942735931239e-07,0.0006584839784441581
151,8302,ANTUCO,0.0,3779.9112945606294,4488305.749140172,0.7134966284267978,0.00035052525394762874,3.223166718153846e-08,6.0135519967746875e-09,0.0006584839784441573
152,8303,CABRERO,0.0,28871.55758752716,4378420.466371914,0.9597700070954817,0.0003527452677414527,7.38008416691398e-08,3.410941923033298e-08,0.0006584839784441578
153,8304,LAJA,0.0,23096.87049116009,4017111.7483510273,0.9532430812782454,0.0003514906482616955,7.669536000458604e-08,1.9262025745430798e-08,0.0006584839784441576
154,8305,MULCHEN,0.0,28736.06852091144,3767958.332025465,0.9324401746852774,0.0003511318074909198,9.411353776158733e-08,1.4240814782864006e-08,0.0006584839784441577
155,8306,NACIMIENTO,0.0,28186.890335767876,5138213.175278249,0.9817951780371189,0.00035111543201462925,7.071592619530092e-08,4.066862268524689e-08,0.0006584839784441582
156,8307,NEGRETE,0.0,10179.512910122972,3685321.413998922,0.7400521564143151,0.0003511446060633961,4.0919368005244314e-08,1.3992988692692362e-08,0.0006584839784441577
157,8308,QUILACO,0.0,3904.990916076685,4151306.6086966996,0.6601066676094975,0.00035067023371455186,3.3446007065604905e-08,2.8583184786416383e-09,0.000658483978444157
158,8309,QUILLECO,0.0,9396.100975352563,4126092.3277239604,0.7265704303741585,0.0003513724060806312,4.685045962547566e-08,4.724928080795036e-09,0.0006584839784441571
159,8310,SAN ROSENDO,0.0,3705.2472659574523,4503418.524084727,0.6416408123886788,0.00035142665659251566,3.56035052213382e-08,8.079124267670847e-10,0.000658483978444157
160,8311,SANTA BARBARA,0.0,12528.815119200333,3899005.8854210554,0.7960578807039709,0.00035086145158693825,4.5110111100247485e-08,1.7523720559715413e-08,0.0006584839784441578
161,8312,TUCAPEL,0.0,13866.868739870963,3345822.722151533,0.8176823656181033,0.00035213810066314334,5.995377108842718e-08,9.794977663448094e-09,0.0006584839784441576
162,8313,YUMBEL,0.0,20630.236161906127,3849715.2286162945,0.8549720716670853,0.00035219206618346114,7.10140951381207e-08,1.5444928376732492e-08,0.0006584839784441579
163,8401,CHILLAN,0.0,178525.11076161775,5026347.452320441,1.4525780057217461,0.0003537006508351134,3.2958722031049417e-07,2.1392853349636177e-07,0.0006584839784441582
